age,income,educ,yrseduc,sector,marital,occup,ctry,origin,employed,fulltime,numemp,weight,ratio,rate,union,id,othersat,othcust,othsize,othunion,gendnum,gendchar,sat,custtype,size,year,hourly,numkids
46,68436,17,18,1,1,1,1,8,1,2,1000,121465,1.21465,2.8e-7,,5550,7,"Wholesale","Small",,1,"Male",7,"Retail","Small",1990,34.218,1
39,24840,16,16,6,1,2,1,8,1,4,300,105356,1.05356,0,,5551,2,"Wholesale","Small",,2,"Female",5,"Wholesale","Small",1988,12.42,3
37,44750,16,16,5,1,1,1,8,1,2,10,105356,1.05356,3.1e-7,,5554,3,"Retail","Small",,2,"Female",1,"Wholesale","Small",1988,22.375,1
37,72750,16,16,5,1,4,1,8,1,2,10,108989,1.08989,0,,5555,5,"Retail","Small",,1,"Male",6,"Retail","Small",1988,36.375,0
40,35014,12,12,1,7,5,1,8,1,2,1000,105395,1.05395,1.5e-7,,5556,2,"Retail","Small",,2,"Female",5,"Wholesale","Small",1996,17.507,2
75,10333,12,12,,4,,1,8,0,,,100580,1.0058,0,,5557,1,"Retail","Large",,2,"Female",1,"Retail","Large",1996,5.1665,0
49,42072,12,12,1,5,5,1,8,1,2,1000,100433,1.00433,2.8e-7,,5558,3,"Retail","Small",,2,"Female",2,"Retail","Small",1996,21.036,0
30,23509,13,13,1,6,5,1,8,1,2,1000,103506,1.03506,1.5e-7,,5559,1,"Retail","Small",,2,"Female",3,"Retail","Small",1985,11.7545,0
28,38884,13,13,1,7,9,1,8,1,2,42,108897,1.08897,2.8e-7,,5561,6,"Retail","Small",,1,"Male",3,"Retail","Small",1985,19.442,3
28,45200,16,16,1,7,2,1,8,1,2,1000,108897,1.08897,2.8e-7,,5562,4,"Wholesale","Small",,1,"Male",5,"Retail","Small",1988,22.6,1
35,5374,9,10,1,7,8,2,8,1,4,16,121068,1.21068,0,,5563,3,"Retail","Small",,2,"Female",5,"Retail","Small",1994,2.687,1
49,28877,12,12,1,5,10,2,8,1,2,300,97402,0.97402,1.5e-7,,5570,2,"Retail","Small",,2,"Female",3,"Wholesale","Small",1996,14.4385,0
51,24185,12,12,1,1,4,1,8,1,2,16,101667,1.01667,1.5e-7,,5571,6,"Retail","Large",,1,"Male",7,"Retail","Large",1996,12.0925,3
48,12000,12,12,1,1,8,1,8,1,2,10,100186,1.00186,0,,5572,5,"Wholesale","Small",,2,"Female",4,"Retail","Small",1996,6,1
35,8676,12,12,,5,,1,8,0,,,109332,1.09332,0,,5576,2,"Retail","Small",,2,"Female",1,"Retail","Small",1996,4.338,3
69,12022,12,12,,4,,1,8,0,,,89985,0.89985,0,,5580,5,"Wholesale","Large",,2,"Female",1,"Wholesale","Large",1996,6.011,2
34,15600,12,12,1,7,5,1,8,1,2,1000,100285,1.00285,1.5e-7,1,5581,7,"Wholesale","Small",,1,"Male",3,"Retail","Small",1996,7.8,3
29,40,12,12,6,1,8,1,8,0,,,111384,1.11384,1.5e-7,,5582,2,"Retail","Small",,2,"Female",5,"Wholesale","Small",1996,0.02,0
29,24020,12,12,1,1,9,1,8,1,2,300,120599,1.20599,0,1,5583,5,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1996,12.01,0
32,27041,13,13,1,1,9,1,8,1,2,1000,100285,1.00285,1.5e-7,1,5586,4,"Retail","Small",,1,"Male",7,"Wholesale","Small",1985,13.5205,1
28,14001,12,12,1,1,5,1,8,1,4,300,111384,1.11384,0,1,5587,2,"Wholesale","Small",,2,"Female",5,"Wholesale","Small",1996,7.0005,3
74,7781,12,12,,5,,1,8,0,,,97623,0.97623,0,,5590,1,"Wholesale","Large",,2,"Female",3,"Wholesale","Large",1996,3.8905,2
84,5233,12,12,,4,,1,8,0,,,100192,1.00192,0,,5591,5,"Retail","Large",,2,"Female",1,"Wholesale","Large",1996,2.6165,1
39,12030,12,12,1,1,10,1,8,1,2,1000,109454,1.09454,2.8e-7,1,5592,1,"Wholesale","Small",,2,"Female",3,"Retail","Small",1996,6.015,1
39,49500,14,14,1,1,9,1,8,1,2,300,109914,1.09914,0,2,5593,6,"Retail","Small",,1,"Male",3,"Wholesale","Small",1986,24.75,3
28,7200,15,14,1,7,5,1,8,0,,,104632,1.04632,0,,5594,5,"Retail","Small",,2,"Female",1,"Retail","Small",1986,3.6,2
56,57300,12,12,1,1,1,1,8,1,2,1000,102934,1.02934,2.8e-7,1,5596,5,"Wholesale","Large",0,1,"Male",7,"Wholesale","Large",1996,28.65,3
52,10500,12,12,4,1,5,1,8,1,2,300,102018,1.02018,0,1,5597,4,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1996,5.25,3
59,30004,12,12,1,1,10,1,8,1,2,42,111247,1.11247,2.8e-7,,5598,6,"Wholesale","Large",,1,"Male",6,"Wholesale","Large",1996,15.002,0
61,36334,12,12,,1,,1,8,0,,16,102666,1.02666,0,,5599,1,"Retail","Large",,2,"Female",2,"Retail","Large",1996,18.167,0
26,30502,12,12,1,7,11,1,8,1,2,1000,100945,1.00945,1.5e-7,,5601,,,"Small",,2,"Female",3,"Wholesale","Small",1996,15.251,3
27,11076,12,12,,7,,1,8,0,,,106592,1.06592,0,,5602,2,"Retail","Small",,2,"Female",4,"Retail","Small",1996,5.538,1
50,15000,8,9,1,1,10,1,8,1,,300,106638,1.06638,1.5e-7,,5605,5,"Wholesale","Large",,1,"Male",3,"Retail","Large",1993,7.5,2
44,0,8,9,,1,,1,8,0,,,98664,0.98664,0,,5606,5,"Retail","Small",,2,"Female",5,"Wholesale","Small",1993,0,0
49,0,8,9,,6,,3,8,0,,,69204,0.69204,0,,5607,,,"Small",,2,"Female",4,"Wholesale","Small",1993,0,3
46,20000,10,11,1,1,8,1,8,1,4,300,98481,0.98481,1.5e-7,,5608,5,"Wholesale","Small",,2,"Female",4,"Retail","Small",1995,10,3
36,15000,13,13,2,1,5,1,8,1,,1000,101876,1.01876,0,,5609,5,"Retail","Small",,1,"Male",3,"Wholesale","Small",1985,7.5,2
37,16948,12,12,1,7,8,1,8,1,2,16,101353,1.01353,0,,5611,5,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1996,8.474,0
40,27301,12,12,1,1,9,1,8,1,2,10,98273,0.98273,1.5e-7,,5614,4,"Retail","Small",,1,"Male",6,"Wholesale","Small",1996,13.6505,3
34,231,9,10,,1,,1,8,0,,10,95134,0.95134,0,,5615,1,"Retail","Small",,2,"Female",2,"Wholesale","Small",1994,0.1155,0
50,89400,16,16,3,1,1,1,8,1,2,1000,107051,1.07051,2.8e-7,,5620,6,"Retail","Large",,1,"Male",5,"Wholesale","Large",1988,44.7,3
46,15400,15,14,1,1,5,1,8,1,2,10,98863,0.98863,0,,5621,3,"Wholesale","Small",,2,"Female",1,"Retail","Small",1986,7.7,1
33,25150,13,13,3,7,5,1,7,1,2,1000,0,0,1.5e-7,,5624,7,"Wholesale","Small",,1,"Male",5,"Wholesale","Small",1985,12.575,3
60,0,5,4,,5,,1,7,0,,,0,0,0,,5625,2,"Retail","Large",,2,"Female",5,"Retail","Large",1988,0,1
32,27241,9,10,1,1,10,1,8,1,2,300,103107,1.03107,1.5e-7,,5626,3,"Retail","Small",,2,"Female",2,"Wholesale","Small",1994,13.6205,2
28,22201,7,8,,1,,1,8,0,,42,108477,1.08477,0,,5627,7,"Retail","Small",,1,"Male",4,"Retail","Small",1992,11.1005,1
26,33200,17,18,1,7,1,1,8,1,2,300,119213,1.19213,2.8e-7,,5631,5,"Wholesale","Small",,1,"Male",5,"Retail","Small",1990,16.6,1
25,6912,12,12,,7,,1,4,0,,,98400,0.984,0,,5632,3,"Wholesale","Small",,2,"Female",3,"Wholesale","Small",1996,3.456,1
34,29150,12,12,1,5,12,1,8,1,2,1000,98237,0.98237,1.5e-7,,5638,,,"Small",,1,"Male",7,"Retail","Small",1996,14.575,1
47,51027,17,18,6,1,1,1,8,1,2,10,107738,1.07738,1.5e-7,,5639,3,"Retail","Small",,1,"Male",4,"Wholesale","Small",1990,25.5135,2
47,6427,17,18,4,1,5,1,8,1,2,1000,108381,1.08381,0,,5640,2,"Wholesale","Small",,2,"Female",4,"Retail","Small",1990,3.2135,0
41,11617,12,12,,7,,1,8,0,,,105366,1.05366,0,,5645,4,"Retail","Small",,1,"Male",6,"Retail","Small",1996,5.8085,3
26,10000,12,12,1,7,5,1,8,1,4,750,105654,1.05654,1.5e-7,,5646,5,"Wholesale","Small",,2,"Female",2,"Retail","Small",1996,5,0
73,9562,9,10,,5,,1,8,0,,,89594,0.89594,0,,5647,5,"Wholesale","Large",,1,"Male",5,"Retail","Large",1994,4.781,1
77,21218,12,12,,4,,1,8,0,,,88824,0.88824,1.5e-7,,5648,4,"Retail","Large",,2,"Female",3,"Wholesale","Large",1996,10.609,3
48,0,12,12,,6,,2,8,0,,,94604,0.94604,0,,5649,2,"Wholesale","Small",,2,"Female",2,"Retail","Small",1996,0,2
30,50700,12,12,1,1,5,1,8,1,2,16,104554,1.04554,2.8e-7,,5650,7,"Retail","Small",,1,"Male",4,"Retail","Small",1996,25.35,3
30,37533,12,12,1,1,5,1,8,1,2,1000,96151,0.96151,0,,5651,2,"Wholesale","Small",,2,"Female",2,"Retail","Small",1996,18.7665,1
44,37000,6,6,1,1,9,1,4,1,2,300,0,0,2.8e-7,,5653,6,"Retail","Small",,1,"Male",5,"Retail","Small",1990,18.5,0
45,14500,8,9,4,1,5,1,4,1,2,1000,0,0,0,,5654,1,"Retail","Small",,2,"Female",2,"Retail","Small",1993,7.25,3
52,17953,12,12,,1,,1,8,0,,,94607,0.94607,0,,5655,5,"Retail","Large",,1,"Male",5,"Wholesale","Large",1996,8.9765,3
52,11000,10,11,1,1,12,1,8,1,2,750,82115,0.82115,0,,5656,,,"Large",,2,"Female",5,"Wholesale","Large",1995,5.5,3
60,4404,7,8,,4,,1,8,0,,,100443,1.00443,0,,5657,1,"Wholesale","Large",,2,"Female",5,"Retail","Large",1992,2.202,1
27,1500,12,12,,7,,1,8,0,,,123021,1.23021,0,,5658,5,"Retail","Small",,1,"Male",4,"Wholesale","Small",1996,0.75,1
28,11112,12,12,,7,,1,8,0,,,114671,1.14671,0,,5659,5,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1996,5.556,2
25,14241,12,12,1,7,8,1,8,1,2,750,117297,1.17297,0,,5664,1,"Wholesale","Small",,2,"Female",3,"Retail","Small",1996,7.1205,0
59,51416,16,16,6,1,2,2,8,1,2,10,143211,1.43211,1.5e-7,,5674,7,"Wholesale","Large",,1,"Male",3,"Retail","Large",1988,25.708,1
53,347,12,12,,1,,2,8,0,,,107020,1.0702,0,,5675,4,"Wholesale","Large",,2,"Female",3,"Retail","Large",1996,0.1735,1
37,28010,14,14,1,1,1,1,8,1,2,10,113718,1.13718,2.8e-7,,5677,2,"Wholesale","Small",,2,"Female",3,"Wholesale","Small",1986,14.005,2
39,36010,12,12,1,1,12,1,8,1,2,1000,122815,1.22815,0,,5678,,,"Small",,1,"Male",6,"Retail","Small",1996,18.005,2
64,99999,12,12,5,1,9,1,8,1,2,10,111847,1.11847,2.8e-7,,5681,6,"Retail","Large",,1,"Male",4,"Wholesale","Large",1996,49.9995,0
60,0,12,12,,1,,1,8,0,,,108740,1.0874,0,,5682,5,"Wholesale","Large",,2,"Female",3,"Wholesale","Large",1996,0,3
30,45405,13,13,1,1,4,1,8,1,2,42,120167,1.20167,1.5e-7,,5683,7,"Wholesale","Small",,1,"Male",7,"Retail","Small",1985,22.7025,0
27,8414,12,12,1,1,1,1,8,1,2,16,116449,1.16449,0,,5684,2,"Retail","Small",,2,"Female",3,"Retail","Small",1996,4.207,2
47,10000,12,12,1,5,5,1,8,1,2,300,102254,1.02254,0,,5686,5,"Wholesale","Small",,2,"Female",3,"Retail","Small",1996,5,3
39,39005,13,13,4,1,7,1,4,1,2,1000,0,0,1.5e-7,,5688,5,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1985,19.5025,3
37,11004,13,13,1,1,5,1,8,1,2,1000,0,0,0,,5689,3,"Retail","Small",,2,"Female",5,"Retail","Small",1985,5.502,1
66,96165,15,14,4,1,1,1,8,1,2,300,104489,1.04489,2.8e-7,1,5692,6,"Retail","Large",0,1,"Male",5,"Retail","Large",1986,48.0825,0
51,2127,15,14,,1,,1,8,0,,,101624,1.01624,0,,5693,5,"Retail","Large",,2,"Female",3,"Retail","Large",1986,1.0635,3
44,48000,12,12,1,1,9,1,8,1,2,300,114608,1.14608,2.8e-7,1,5695,3,"Retail","Small",,1,"Male",3,"Retail","Small",1996,24,2
44,24722,12,12,1,1,1,1,8,1,2,750,106969,1.06969,0,1,5696,4,"Retail","Small",0,2,"Female",5,"Wholesale","Small",1996,12.361,3
32,13000,12,12,1,1,4,1,8,1,2,42,121099,1.21099,0,1,5697,6,"Wholesale","Small",0,1,"Male",5,"Wholesale","Small",1996,6.5,0
30,0,12,12,6,1,8,1,8,0,,,113678,1.13678,0,,5698,3,"Wholesale","Small",,2,"Female",5,"Wholesale","Small",1996,0,2
34,16525,16,16,1,1,2,1,8,1,2,,121099,1.21099,1.5e-7,1,5700,4,"Retail","Small",0,1,"Male",5,"Retail","Small",1988,8.2625,0
29,29025,17,18,4,1,2,1,8,1,5,1000,104228,1.04228,0,2,5701,2,"Wholesale","Small",1,2,"Female",1,"Wholesale","Small",1990,14.5125,1
35,34281,12,12,1,1,5,1,8,1,2,300,109454,1.09454,2.8e-7,1,5703,3,"Retail","Small",,2,"Female",5,"Wholesale","Small",1996,17.1405,2
39,38000,13,13,1,1,4,1,8,1,2,16,109914,1.09914,0,1,5704,3,"Wholesale","Small",0,1,"Male",5,"Wholesale","Small",1985,19,2
62,15526,12,12,,1,,1,8,0,,,105563,1.05563,1.5e-7,,5707,4,"Wholesale","Large",,1,"Male",3,"Wholesale","Large",1996,7.763,0
65,16974,9,10,,1,,1,8,0,,16,103869,1.03869,0,,5708,2,"Retail","Large",,2,"Female",3,"Wholesale","Large",1994,8.487,3
46,35041,14,14,1,1,2,1,8,1,2,1000,101648,1.01648,1.5e-7,1,5709,3,"Retail","Small",0,1,"Male",7,"Wholesale","Small",1986,17.5205,3
45,14500,12,12,1,1,5,1,8,1,2,1000,105153,1.05153,0,1,5710,1,"Retail","Small",,2,"Female",1,"Retail","Small",1996,7.25,0
75,4693,12,12,,1,,1,8,0,,,94155,0.94155,1.5e-7,,5715,4,"Wholesale","Large",,1,"Male",7,"Retail","Large",1996,2.3465,2
80,21351,12,12,,1,,1,8,0,,,97497,0.97497,0,,5716,3,"Wholesale","Large",,2,"Female",4,"Retail","Large",1996,10.6755,1
37,35012,13,13,1,1,10,1,8,1,2,42,102271,1.02271,2.8e-7,,5718,5,"Wholesale","Small",,1,"Male",4,"Retail","Small",1985,17.506,2
34,26772,12,12,1,1,5,1,8,1,2,1000,95502,0.95502,0,,5719,1,"Wholesale","Small",,2,"Female",4,"Retail","Small",1996,13.386,1
66,45006,12,12,1,1,9,1,8,1,2,1000,92123,0.92123,2.8e-7,,5720,3,"Retail","Large",,1,"Male",6,"Wholesale","Large",1996,22.503,3
63,18006,13,13,3,1,5,1,8,1,4,1000,87426,0.87426,0,,5721,1,"Wholesale","Large",,2,"Female",4,"Retail","Large",1985,9.003,1
27,0,12,12,6,7,9,1,8,1,,,104365,1.04365,0,,5722,5,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1996,0,3
35,28020,16,16,1,7,9,1,8,1,2,1000,102271,1.02271,1.5e-7,,5724,7,"Wholesale","Small",,1,"Male",3,"Retail","Small",1988,14.01,1
31,26020,16,16,1,7,1,1,8,1,2,1000,95502,0.95502,1.5e-7,,5725,2,"Wholesale","Small",,2,"Female",3,"Retail","Small",1988,13.01,0
27,15020,13,13,3,7,5,1,8,1,2,1000,104365,1.04365,1.5e-7,,5726,7,"Wholesale","Small",,1,"Male",6,"Retail","Small",1985,7.51,1
55,32880,17,18,2,1,1,1,8,1,5,1000,96308,0.96308,2.8e-7,,5727,4,"Retail","Large",,1,"Male",3,"Wholesale","Large",1990,16.44,0
57,43260,16,16,4,1,2,1,8,1,5,1000,97418,0.97418,0,,5728,3,"Retail","Large",,2,"Female",3,"Retail","Large",1988,21.63,1
29,62000,12,12,1,1,1,1,8,1,2,1000,111450,1.1145,2.8e-7,,5729,6,"Retail","Small",,1,"Male",6,"Wholesale","Small",1996,31,1
26,32075,14,14,1,1,5,1,8,1,2,1000,105654,1.05654,0,,5730,2,"Wholesale","Small",,2,"Female",2,"Wholesale","Small",1986,16.0375,3
73,12282,12,12,,4,,1,8,0,,,95387,0.95387,1.5e-7,,5731,1,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1996,6.141,1
30,60200,16,16,1,1,1,1,8,1,2,300,98618,0.98618,2.8e-7,,5732,4,"Wholesale","Small",,1,"Male",7,"Retail","Small",1988,30.1,3
28,10800,17,18,1,1,5,1,8,1,2,16,90174,0.90174,0,,5733,2,"Retail","Small",,2,"Female",3,"Retail","Small",1990,5.4,1
57,0,12,12,,1,,2,8,0,,,89228,0.89228,1.5e-7,,5735,1,"Wholesale","Large",,2,"Female",5,"Retail","Large",1996,0,3
50,13200,12,12,1,1,9,2,8,1,2,750,99163,0.99163,0,,5736,5,"Wholesale","Large",,1,"Male",5,"Wholesale","Large",1996,6.6,0
48,39000,13,13,1,5,1,1,8,1,2,750,101591,1.01591,1.5e-7,,5737,1,"Retail","Small",,2,"Female",3,"Retail","Small",1985,19.5,0
54,100199,12,12,1,1,4,1,8,1,2,300,94607,0.94607,3.6e-7,,5739,3,"Wholesale","Large",,1,"Male",7,"Wholesale","Large",1996,50.0995,3
36,47070,16,16,1,1,2,1,8,1,2,42,100122,1.00122,0,,5740,1,"Wholesale","Small",,2,"Female",1,"Retail","Small",1988,23.535,2
47,66257,17,18,1,1,2,1,8,1,2,300,101099,1.01099,2.8e-7,,5741,4,"Wholesale","Small",,1,"Male",4,"Retail","Small",1990,33.1285,1
46,24081,16,16,1,1,1,1,8,1,2,1000,101591,1.01591,0,,5742,5,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1988,12.0405,1
30,35500,17,18,1,1,2,1,8,1,2,300,104554,1.04554,1.5e-7,,5745,5,"Wholesale","Small",,1,"Male",6,"Retail","Small",1990,17.75,0
29,11000,17,18,1,1,5,1,8,1,2,1000,114555,1.14555,0,,5746,5,"Wholesale","Small",,2,"Female",1,"Retail","Small",1990,5.5,0
46,31069,17,18,4,5,2,1,8,1,2,42,101591,1.01591,1.5e-7,,5748,4,"Retail","Small",,2,"Female",3,"Wholesale","Small",1990,15.5345,2
40,25900,14,14,1,5,3,1,8,1,2,10,105738,1.05738,1.5e-7,,5749,4,"Retail","Small",,2,"Female",5,"Wholesale","Small",1986,12.95,0
31,20250,13,13,6,7,2,1,8,1,2,10,112714,1.12714,1.5e-7,,5750,5,"Retail","Small",,2,"Female",5,"Retail","Small",1985,10.125,1
41,66212,16,16,1,1,1,1,8,1,2,1000,105366,1.05366,3.1e-7,,5751,5,"Wholesale","Small",,1,"Male",7,"Wholesale","Small",1988,33.106,3
35,58212,17,18,1,1,1,1,8,1,2,1000,101024,1.01024,0,,5752,3,"Wholesale","Small",,2,"Female",3,"Wholesale","Small",1990,29.106,1
27,38916,16,16,1,7,6,1,8,1,3,300,90174,0.90174,2.8e-7,,5754,1,"Wholesale","Small",,2,"Female",5,"Retail","Small",1988,19.458,1
40,11876,16,16,,1,,1,8,0,,750,99286,0.99286,2.8e-7,,5755,3,"Wholesale","Small",,2,"Female",5,"Wholesale","Small",1988,5.938,3
44,65036,13,13,1,1,1,1,5,1,2,42,141642,1.41642,0,,5756,6,"Retail","Small",,1,"Male",4,"Retail","Small",1985,32.518,0
36,45250,13,13,2,1,1,1,8,1,2,1000,122815,1.22815,2.8e-7,,5759,7,"Wholesale","Small",,1,"Male",3,"Retail","Small",1985,22.625,0
28,36350,16,16,1,1,2,1,8,1,4,1000,116449,1.16449,0,,5760,4,"Wholesale","Small",,2,"Female",1,"Retail","Small",1988,18.175,3
42,6800,16,16,,1,,1,8,0,,,105738,1.05738,4e-7,,5762,4,"Wholesale","Small",,2,"Female",5,"Retail","Small",1988,3.4,3
43,105299,16,16,1,1,1,1,8,1,2,1000,116035,1.16035,0,,5763,3,"Wholesale","Small",,1,"Male",6,"Retail","Small",1988,52.6495,0
46,52970,14,14,6,1,1,1,8,1,2,10,110035,1.10035,2.8e-7,,5767,5,"Wholesale","Small",,1,"Male",5,"Retail","Small",1986,26.485,1
44,39251,18,20,4,1,2,1,8,1,2,300,105738,1.05738,0,,5768,1,"Wholesale","Small",,2,"Female",1,"Wholesale","Small",1992,19.6255,1
30,28000,16,16,6,7,2,1,8,1,2,750,120167,1.20167,1.5e-7,,5770,6,"Retail","Small",,1,"Male",7,"Wholesale","Small",1988,14,1
33,42162,12,12,1,1,4,1,8,1,2,10,0,0,2.8e-7,,5772,3,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1996,21.081,2
32,21100,12,12,4,1,7,1,1,1,2,1000,0,0,0,,5773,5,"Retail","Small",,2,"Female",2,"Retail","Small",1996,10.55,0
83,10855,13,13,,4,,1,8,0,,,96824,0.96824,0,,5775,3,"Retail","Large",,2,"Female",4,"Wholesale","Large",1985,5.4275,3
71,3561,12,12,,4,,1,8,0,,,95328,0.95328,0,,5776,2,"Wholesale","Large",,2,"Female",5,"Retail","Large",1996,1.7805,2
31,0,12,12,,7,,1,8,0,,,120167,1.20167,0,,5777,7,"Wholesale","Small",,1,"Male",3,"Retail","Small",1996,0,3
30,82577,12,12,1,7,9,1,8,1,2,300,120167,1.20167,3.1e-7,,5778,7,"Wholesale","Small",,1,"Male",4,"Retail","Small",1996,41.2885,2
42,100822,17,18,1,1,5,1,8,1,2,300,98654,0.98654,3.1e-7,,5779,6,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1990,50.411,2
40,55308,16,16,,1,,1,8,0,,,99046,0.99046,0,,5780,1,"Wholesale","Small",,2,"Female",2,"Retail","Small",1988,27.654,0
57,23805,12,12,1,1,8,1,4,1,2,1000,0,0,2.8e-7,,5784,3,"Retail","Large",,2,"Female",3,"Wholesale","Large",1996,11.9025,2
63,33413,12,12,,1,,1,8,0,,1000,0,0,0,,5785,6,"Wholesale","Large",,1,"Male",6,"Retail","Large",1996,16.7065,2
44,5650,13,13,1,1,5,1,8,1,2,750,106282,1.06282,1.5e-7,,5786,7,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1985,2.825,2
44,43150,17,18,6,1,1,1,8,1,2,10,105395,1.05395,0,,5787,1,"Retail","Small",,2,"Female",5,"Wholesale","Small",1990,21.575,1
52,60374,17,18,1,1,2,1,8,1,2,16,102558,1.02558,1.5e-7,,5789,3,"Retail","Large",,1,"Male",6,"Wholesale","Large",1990,30.187,2
52,1000,12,12,1,1,8,1,8,1,2,42,102591,1.02591,0,,5790,3,"Wholesale","Large",,2,"Female",1,"Retail","Large",1996,0.5,2
25,88144,16,16,3,7,2,1,8,1,,16,113419,1.13419,3.1e-7,,5791,4,"Retail","Small",,1,"Male",4,"Retail","Small",1988,44.072,1
32,43500,17,18,1,1,5,1,8,1,2,1000,98618,0.98618,2.8e-7,,5796,4,"Retail","Small",,1,"Male",5,"Retail","Small",1990,21.75,0
31,17500,18,20,1,1,2,1,8,1,2,1000,97835,0.97835,0,,5797,2,"Retail","Small",,2,"Female",2,"Retail","Small",1992,8.75,0
79,27509,16,16,,1,,1,8,0,,,95220,0.9522,1.5e-7,,5799,3,"Retail","Large",,1,"Male",7,"Wholesale","Large",1988,13.7545,2
79,5169,12,12,,1,,1,8,0,,,88824,0.88824,0,,5800,2,"Wholesale","Large",,2,"Female",5,"Retail","Large",1996,2.5845,3
49,60502,19,20,1,1,2,1,8,1,2,1000,107738,1.07738,2.8e-7,,5801,6,"Wholesale","Small",,1,"Male",5,"Retail","Small",1992,30.251,0
45,64500,17,18,1,1,2,1,8,1,2,300,108381,1.08381,0,,5802,3,"Retail","Small",,2,"Female",5,"Retail","Small",1990,32.25,2
70,19468,13,13,,6,,1,8,0,,,95387,0.95387,1.5e-7,,5805,4,"Wholesale","Large",,2,"Female",4,"Wholesale","Large",1985,9.734,0
25,45600,13,13,1,7,1,1,8,1,2,300,119997,1.19997,2.8e-7,,5806,6,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1985,22.8,3
78,6888,16,16,,4,,1,8,0,,,96824,0.96824,0,,5807,1,"Wholesale","Large",,2,"Female",2,"Wholesale","Large",1988,3.444,3
34,23517,17,18,1,7,1,1,8,1,2,300,104554,1.04554,1.5e-7,,5808,3,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1990,11.7585,0
32,28400,16,16,1,7,2,1,8,1,2,42,96151,0.96151,1.5e-7,,5809,5,"Retail","Small",,2,"Female",4,"Wholesale","Small",1988,14.2,1
50,29800,13,13,1,1,4,1,8,1,,42,102558,1.02558,1.5e-7,,5810,4,"Retail","Large",,1,"Male",3,"Retail","Large",1985,14.9,0
47,1000,12,12,,1,,1,8,0,,,108381,1.08381,0,,5811,5,"Retail","Small",,2,"Female",1,"Retail","Small",1996,0.5,3
65,56227,18,20,1,1,2,1,8,1,2,1000,90347,0.90347,2.8e-7,,5814,3,"Retail","Large",,1,"Male",5,"Retail","Large",1992,28.1135,2
63,7227,16,16,5,1,4,1,8,1,2,10,98792,0.98792,0,,5815,1,"Wholesale","Large",,2,"Female",4,"Wholesale","Large",1988,3.6135,3
33,5025,12,12,1,1,8,1,8,1,2,300,104959,1.04959,1.5e-7,,5816,6,"Retail","Small",,1,"Male",6,"Wholesale","Small",1996,2.5125,0
29,23025,12,12,3,1,5,1,8,1,4,1000,114999,1.14999,0,,5817,4,"Wholesale","Small",,2,"Female",2,"Retail","Small",1996,11.5125,3
73,1800,9,10,,7,,,6,0,,,0,0,0,,5820,,,"Large",,2,"Female",5,"Retail","Large",1994,0.9,3
28,23050,15,14,1,1,4,2,8,1,2,1000,121250,1.2125,1.5e-7,,5821,6,"Wholesale","Small",,1,"Male",6,"Retail","Small",1986,11.525,3
27,13000,12,12,1,1,5,2,8,1,2,1000,155085,1.55085,0,,5822,2,"Wholesale","Small",,2,"Female",1,"Wholesale","Small",1996,6.5,0
40,8500,16,16,1,7,2,2,8,1,,,125431,1.25431,0,,5824,5,"Wholesale","Small",,2,"Female",3,"Retail","Small",1988,4.25,0
75,14493,16,16,,4,,1,8,0,,,88481,0.88481,0,,5828,3,"Wholesale","Large",,2,"Female",1,"Wholesale","Large",1988,7.2465,3
48,50808,16,16,1,1,1,1,8,1,2,42,107323,1.07323,2.8e-7,,5829,7,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1988,25.404,2
48,40808,16,16,6,1,2,1,8,1,2,10,107963,1.07963,0,,5830,4,"Wholesale","Small",,2,"Female",2,"Retail","Small",1988,20.404,0
30,20393,16,16,6,7,13,1,8,1,2,10,97458,0.97458,1.5e-7,,5831,4,"Retail","Small",,2,"Female",4,"Wholesale","Small",1988,10.1965,3
53,49411,17,18,1,1,2,1,8,1,2,42,102162,1.02162,1.5e-7,,5832,7,"Retail","Large",,1,"Male",7,"Retail","Large",1990,24.7055,0
51,25,12,12,,1,,1,8,0,,,102195,1.02195,0,,5833,2,"Retail","Large",,2,"Female",3,"Retail","Large",1996,0.0125,1
31,44262,17,18,1,7,4,1,6,1,2,1000,132059,1.32059,2.8e-7,,5835,4,"Wholesale","Small",,1,"Male",3,"Retail","Small",1990,22.131,0
74,27630,12,12,,1,,1,8,0,,,89248,0.89248,1.5e-7,,5836,4,"Retail","Large",,1,"Male",6,"Retail","Large",1996,13.815,1
69,3318,12,12,,1,,1,8,0,,,113476,1.13476,0,,5837,2,"Retail","Large",,2,"Female",3,"Retail","Large",1996,1.659,3
